x,n,p,Ec,Ev,EFn,EFp
5.855555555555555e-5,3.326868065605225e21,3.2686794488885805e20,-0.8790696627104273,0.2409303372895728,0.007281812967282943,-0.6110423304823187
6.0291666666666664e-5,3.3170026073746335e21,3.170024657461228e20,-0.8792872452703762,0.24071275472962395,0.006987455279077266,-0.6104676345902392
6.202777777777778e-5,3.3071014291311826e21,3.071012691775619e20,-0.8795054769434643,0.24049452305653585,0.006691940566033888,-0.6098655308127897
6.376388888888889e-5,3.2971793721860487e21,2.9717919615487725e20,-0.8797244417174959,0.24027555828250424,0.006395297324132358,-0.6092354577647688
6.55e-5,3.2872493262474607e21,2.8724913609272302e20,-0.8799442132792068,0.2400557867207933,0.006097550359584987,-0.6085766387289797
6.723611111111111e-5,3.277322491379545e21,2.7732228880114116e20,-0.8801648563598174,0.23983514364018266,0.00579872130260728,-0.6078880777861196
6.897222222222222e-5,3.2674086044835486e21,2.6740839096132705e20,-0.8803864278995963,0.2396135721004038,0.005498829051345368,-0.6071685516527738
7.070833333333334e-5,3.257516135139386e21,2.57515911962622e20,-0.8806089780563173,0.23939102194368278,0.005197890155588973,-0.6064165969304397
7.244444444444445e-5,3.247652454976093e21,2.4765222326876265e20,-0.880832551078961,0.23916744892103914,0.004895919148523168,-0.6056304922906937
7.418055555555555e-5,3.237823984166073e21,2.378237449088529e20,-0.8810571860649441,0.238942813935056,0.004592928833620376,-0.6048082349112976
7.591666666666666e-5,3.228036318144968e21,2.280360721945064e20,-0.8812829176166153,0.23871708238338485,0.00428893053280068,-0.6039475102194783
7.765277777777778e-5,3.218294337235431e21,2.1829408534054424e20,-0.8815097764105495,0.2384902235894506,0.003983934301124931,-0.6030456536711614
7.938888888888889e-5,3.2086023014850977e21,2.0860204430119043e20,-0.8817377896913188,0.23826221030868133,0.0036779491125527044,-0.6020996028698266
8.1125e-5,3.1989639327176406e21,1.9896367081892833e20,-0.8819669816997981,0.23803301830020196,0.003370983020703112,-0.6011058377654398
8.286111111111111e-5,3.1893824855209835e21,1.8938221941165225e20,-0.8821973740447184,0.23780262595528168,0.003063043297980503,-0.6000603059142826
8.459722222222222e-5,3.179860808666806e21,1.798605387895926e20,-0.8824289860249834,0.23757101397501668,0.002754136555997362,-0.5989583287386224
8.633333333333334e-5,3.1704013982467416e21,1.7040112499164597e20,-0.8826618349092534,0.23733816509074668,0.002444268849805028,-0.5977944832728723
8.806944444444445e-5,3.1610064436447124e21,1.610061673560768e20,-0.8828959361784445,0.23710406382155558,0.0021334457681225134,-0.5965624518246319
8.980555555555555e-5,3.1516778673075713e21,1.5167758828990897e20,-0.8831313037360236,0.23686869626397655,0.001821672511432946,-0.5952548290109033
9.154166666666666e-5,3.142417359148217e21,1.4241707767127358e20,-0.8833679500903315,0.23663204990966857,0.0015089539595833667,-0.5938628712694857
9.327777777777778e-5,3.1332264062875e21,1.3322612260716279e20,-0.8836058865124867,0.23639411348751338,0.0011952947302865094,-0.5923761674090968
9.509793666327632e-5,3.1236666023953857e21,1.2366631625708552e20,-0.8838567379027618,0.23614326209723835,0.0008654455882054985,-0.5907020552636285
9.519536888849633e-5,3.123157103229795e21,1.231568172289905e20,-0.8838702065025608,0.23612979349743934,0.0008477599421218333,-0.5906087949090737
9.529211046251985e-5,3.122651440612306e21,1.2265115457561441e20,-0.883883583714451,0.23611641628554914,0.0008301967582104604,-0.5905158093439447
9.538816628104819e-5,3.122149584234975e21,1.2214929811458895e20,-0.88389687012904,0.23610312987096016,0.0008127552101159147,-0.5904230991302081
9.54835412050794e-5,3.121651504128144e21,1.2165121791128178e20,-0.8839100663342156,0.23608993366578446,0.0007954344767365163,-0.5903306648188142
9.557824006115413e-5,3.121157170595367e21,1.2115688427912008e20,-0.8839231729146437,0.23607682708535638,0.0007782337421936118,-0.5902385069497079
9.56722676416e-5,3.120666554193373e21,1.2066626777813058e20,-0.8839361904516361,0.23606380954836403,0.0007611521958018041,-0.5901466260518475
9.576562870477409e-5,3.1201796257266165e21,1.2017933921302344e20,-0.8839491195231277,0.2360508804768724,0.0007441890320466349,-0.5900550226432203
9.585832797530367e-5,3.119696356241831e21,1.1969606963113506e20,-0.8839619607036777,0.2360380392963224,0.0007273434505512551,-0.5899636972308604
9.59503701443254e-5,3.1192167170269124e21,1.192164303203558e20,-0.8839747145644825,0.2360252854355176,0.0007106146560484867,-0.5898726503108686
9.604175986972266e-5,3.1187406796083587e21,1.1874039280703712e20,-0.8839873816733892,0.2360126183266109,0.0006940018583585164,-0.5897818823684228
9.613250177636126e-5,3.1182682157490116e21,1.1826792885396069e20,-0.8839999625949098,0.23600003740509035,0.000677504272352819,-0.5896913938778024
9.622260045632357e-5,3.117799297445719e21,1.1779901045830015e20,-0.8840124578902344,0.2359875421097657,0.0006611211179337584,-0.5896011853024058
9.631206046914081e-5,3.1173338969283614e21,1.1733360984954723e20,-0.8840248681172502,0.23597513188274988,0.0006448516200012187,-0.5895112570947607
9.640088634202384e-5,3.1168719866565854e21,1.1687169948756076e20,-0.8840371938305518,0.2359628061694483,0.000628695008429359,-0.5894216096965541
